Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Motilal Oswal Mutual Fund
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;20.4964;;;01-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;20.6922;;;02-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;20.8859;;;03-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.2442;;;06-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.4247;;;07-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.2737;;;08-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.4228;;;09-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.4139;;;10-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.4864;;;13-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.1834;;;14-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.0724;;;15-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.3276;;;16-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.6488;;;17-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.9535;;;20-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;22.1657;;;21-Jul-2020
129047;Motilal Oswal Multicap 35 Fund (MOF35)- Direct Plan-Dividend Option;INF247L01528;INF247L01510;21.9829;;;22-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;24.6433;;;01-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;24.8787;;;02-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;25.1116;;;03-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;25.5424;;;06-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;25.7594;;;07-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;25.5779;;;08-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;25.7571;;;09-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;25.7464;;;10-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;25.8336;;;13-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;25.4693;;;14-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;25.3359;;;15-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;25.6426;;;16-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;26.0289;;;17-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;26.3952;;;20-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;26.6504;;;21-Jul-2020
129046;Motilal Oswal Multicap 35 Fund (MOF35)-Direct Plan-Growth Option;INF247L01502;;26.4305;;;22-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;20.4705;;;01-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;20.6655;;;02-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;20.8583;;;03-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.2144;;;06-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.3940;;;07-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.2426;;;08-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.3909;;;09-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.3814;;;10-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.4519;;;13-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.1489;;;14-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.0375;;;15-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.2916;;;16-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.6116;;;17-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.9140;;;20-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;22.1251;;;21-Jul-2020
129049;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan -Dividend Option;INF247L01494;INF247L01486;21.9420;;;22-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;23.2353;;;01-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;23.4566;;;02-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;23.6755;;;03-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;24.0797;;;06-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;24.2835;;;07-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;24.1117;;;08-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;24.2800;;;09-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;24.2692;;;10-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;24.3493;;;13-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;24.0053;;;14-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;23.8788;;;15-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;24.1672;;;16-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;24.5306;;;17-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;24.8737;;;20-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;25.1134;;;21-Jul-2020
129048;Motilal Oswal Multicap 35 Fund (MOF35)-Regular Plan-Growth Option;INF247L01478;;24.9055;;;22-Jul-2020

Open Ended Schemes ( Equity Scheme - Large & Mid Cap Fund )


Motilal Oswal Mutual Fund
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.2846;;;01-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.3381;;;02-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.4156;;;03-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.5096;;;06-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.5256;;;07-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.4565;;;08-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.5372;;;09-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.4513;;;10-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.4756;;;13-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.3701;;;14-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.3632;;;15-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.4341;;;16-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.5706;;;17-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.6453;;;20-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.7199;;;21-Jul-2020
147706;Motilal Oswal Large and Midcap Fund - Direct Plan Dividend Payout;INF247L01AB3;INF247L01AA5;9.7267;;;22-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.2846;;;01-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.3381;;;02-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.4156;;;03-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.5096;;;06-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.5256;;;07-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.4565;;;08-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.5372;;;09-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.4513;;;10-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.4756;;;13-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.3701;;;14-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.3632;;;15-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.4341;;;16-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.5705;;;17-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.6453;;;20-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.7199;;;21-Jul-2020
147704;Motilal Oswal Large and Midcap Fund - Direct Plan Growth;INF247L01999;;9.7267;;;22-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.1709;;;01-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.2233;;;02-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.2993;;;03-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.3908;;;06-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.4062;;;07-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.3374;;;08-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.4167;;;09-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.3314;;;10-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.3539;;;13-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.2493;;;14-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.2420;;;15-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.3115;;;16-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.4457;;;17-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.5181;;;20-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.5912;;;21-Jul-2020
147703;Motilal Oswal Large and Midcap Fund - Regular Plan Dividend Payout;INF247L01981;INF247L01973;9.5974;;;22-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.1709;;;01-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.2233;;;02-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.2993;;;03-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.3907;;;06-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.4061;;;07-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.3373;;;08-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.4166;;;09-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.3313;;;10-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.3538;;;13-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.2493;;;14-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.2420;;;15-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.3115;;;16-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.4457;;;17-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.5180;;;20-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.5911;;;21-Jul-2020
147701;Motilal Oswal Large and Midcap Fund - Regular Plan Growth;INF247L01965;;9.5973;;;22-Jul-2020

Open Ended Schemes ( Equity Scheme - Mid Cap Fund )


Motilal Oswal Mutual Fund
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;15.9338;;;01-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;15.9878;;;02-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;15.9818;;;03-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.2318;;;06-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.3712;;;07-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.2646;;;08-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.4430;;;09-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.4248;;;10-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.3431;;;13-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.1958;;;14-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.1701;;;15-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.3041;;;16-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.4396;;;17-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.5787;;;20-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.5439;;;21-Jul-2020
127044;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Dividend Option;INF247L01460;INF247L01452;16.5193;;;22-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;23.5542;;;01-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;23.6340;;;02-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;23.6252;;;03-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;23.9947;;;06-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;24.2009;;;07-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;24.0433;;;08-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;24.3070;;;09-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;24.2801;;;10-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;24.1594;;;13-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;23.9416;;;14-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;23.9035;;;15-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;24.1017;;;16-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;24.3020;;;17-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;24.5076;;;20-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;24.4562;;;21-Jul-2020
127042;Motilal Oswal Midcap 30 Fund (MOF30)-Direct Plan-Growth Option;INF247L01445;;24.4197;;;22-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;15.5592;;;01-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;15.6114;;;02-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;15.6050;;;03-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;15.8475;;;06-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;15.9831;;;07-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;15.8786;;;08-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;16.0522;;;09-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;16.0339;;;10-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;15.9525;;;13-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;15.8082;;;14-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;15.7826;;;15-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;15.9129;;;16-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;16.0446;;;17-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;16.1787;;;20-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;16.1442;;;21-Jul-2020
127040;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Dividend Option;INF247L01437;INF247L01429;16.1196;;;22-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;21.7798;;;01-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;21.8529;;;02-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;21.8440;;;03-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.1834;;;06-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.3733;;;07-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.2269;;;08-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.4699;;;09-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.4443;;;10-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.3304;;;13-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.1284;;;14-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.0925;;;15-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.2749;;;16-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.4592;;;17-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.6470;;;20-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.5987;;;21-Jul-2020
127039;Motilal Oswal Midcap 30 Fund (MOF30)-Regular Plan-Growth Option;INF247L01411;;22.5643;;;22-Jul-2020

Open Ended Schemes ( Equity Scheme - Focussed Fund )


Motilal Oswal Mutual Fund
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;16.4564;;;01-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;16.6069;;;02-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;16.7203;;;03-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;16.9893;;;06-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;17.0451;;;07-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;16.9235;;;08-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;17.0560;;;09-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;17.0213;;;10-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;16.9136;;;13-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;16.6410;;;14-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;16.5825;;;15-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;16.6459;;;16-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;16.8644;;;17-Jul-2020
122390;Motilal Oswal Focused 25 Fund (MOF25) - Direct Plan Dividend Option;INF247L01205;INF247L01197;16.9761;;;20-Jul-2020
